AnoHecho;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;ActorVial;TipoVehiculoGrupo;ObjetoColision;CondicionVictima;DiaOcurrencia;Rango3horas;ConteoRegistros
2017.0;63001.0;Quindio;Armenia;Sin Información;Mujer;41.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2025.0;68190.0;Santander;Cimitarra;Urbana;Mujer;17.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;;1.0
2025.0;;Bolivar;Cartagena;Urbana;Hombre;39.0;Usuario de otros;Usuario otros;Na;Objeto fijo;Conductor;;00:00 a 02:59;1.0
2024.0;76892.0;Valle Del Cauca;Yumbo;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;5.Viernes;;1.0
2025.0;68418.0;Santander;Los Santos;Urbana;Hombre;33.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;4.Jueves;;1.0
2022.0;19001.0;Cauca;Popayan;Urbana;Hombre;79.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;15:00 a 17:59;1.0
2016.0;76563.0;Valle Del Cauca;Pradera;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;5.Viernes;;1.0
2017.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;21.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;2.Martes;09:00 a 11:59;1.0
2017.0;44098.0;La Guajira;Distraccion;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;;00:00 a 02:59;1.0
2024.0;70001.0;Sucre;Sincelejo;Rural;Mujer;28.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;66.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;7.Domingo;18:00 a 20:59;1.0
2022.0;76109.0;Valle Del Cauca;Buenaventura;Urbana;Hombre;48.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;7.Domingo;12:00 a 14:59;1.0
2019.0;47001.0;Magdalena;Santa Marta;Urbana;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;;1.0
2016.0;63001.0;Quindio;Armenia;Sin Información;Hombre;26.0;Usuario de moto;  Usuario de moto  ;Motocicleta;No aplica;Conductor;;;1.0
2016.0;25307.0;Cundinamarca;Girardot;Rural;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conuctor;1.Lunes;12:00 a 14:59;1.0
2025.0;44430.0;La Guajira;Maicao;Rural;Hombre;;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Pasajero;3.Miércoles;;1.0
2024.0;8634.0;Atlantico;Sabanagrande;Urbana;Hombre;42.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2019.0;8001.0;Atlantico;Barranquilla;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;21:00 a 23:59;1.0
2019.0;68081.0;Santander;Barrancabermeja;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;03:00 a 05:59;1.0
2019.0;76834.0;Valle  Del  Cauca;Tulua;Rural;Hombre;53.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;;2.Martes;;1.0
2016.0;86320.0;Putumayo;Orito;Rural;Hombre;18.0;  Usuario de moto  ;Usuario de moto;Motocicleta;No aplica;Conductor;2.Martes;15:00 a 17:59;1.0
2015.0;5001.0;Antioquia;Medellin;Urbana;Hombre;89.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;5.Viernes;15:00 a 17:59;1.0
2025.0;41001.0;Huila;Neiva;Rural;Mujer;72.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;3.Miércoles;;1.0
2017.0;52378.0;Narino;La Cruz;Urbana;Mujer;77.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;09:00 a 11:59;1.0
2021.0;19355.0;Cauca;Inza;Rural;Mujer;53.0;Usuario de V.Individual;  Usuario de vehículo  ;Transporte Individual;No aplica;pasajero;6.Sábado;21:00 a 23:59;1.0
2016.0;85001.0;Casanare;;Urbana;Mujer;41.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;3.Miércoles;;1.0
2016.0;50287.0;Meta;Fuente Oro;Urbana;Mujer;66.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;;1.0
2016.0;41524.0;Huila;Palermo;Sin Información;Hombre;57.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;3.Miércoles;12:00 a 14:59;1.0
2019.0;81736.0;Arauca;Saravena;Rural;Hombre;31.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;18:00 a 20:59;1.0
2019.0;20060.0;Cesar;Bosconia;Rural;Hombre;27.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Conductor;1.Lunes;;1.0
2025.0;54810.0;Norte Santander;Tibu;Rural;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;5.Viernes;;1.0
2024.0;76892.0;Valle Del Cauca;Yumbo;Rural;Hombre;31.0;Usuario de moto;;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2017.0;19001.0;Cauca;Popayan;Rural;Mujer;38.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;6.Sábado;;1.0
2017.0;41551.0;Huila;Pitalito;Rural;Hombre;45.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;4.Jueves;06:00 a 08:59;1.0
2022.0;17380.0;Caldas;La Dorada;Urbana;Hombre;76.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;3.Miércoles;18:00 a 20:59;1.0
2021.0;41551.0;Huila;Pitalito;Rural;Hombre;60.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;6.Sábado;03:00 a 05:59;1.0
2015.0;50573.0;Meta;Puerto Lopez;Urbana;Mujer;26.0;Usuario de moto;Usuario de moto;Otras Motos;Objeto fijo;Conductor;7.Domingo;;1.0
2024.0;8078.0;Atlantico;Baranoa;Rural;Hombre;37.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2018.0;66170.0;Risaralda;Dosquebradas;Urbana;Mujer;83.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;3.Miércoles;15:00 a 17:59;1.0
2023.0;25269.0;Cundinamarca;Facatativa;;Hombre;54.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Conductor;4.Jueves;;1.0
2018.0;73124.0;Tolima;Cajamarca;Rural;Hombre;;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;3.Miércoles;03:00 a 05:59;1.0
2017.0;41524.0;Huila;Palermo;Rural;Hombre;72,0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2025.0;5837.0;Antioquia;Turbo;Rural;Mujer;30.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;  6.Sábado  ;;1.0
2025.0;81794.0;Arauca;Tame;;Hombre;44.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;18:00 a 20:59;1.0
2024.0;25718.0;Cundinamarca;Sasaima;Rural;Hombre;60.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;6.Sábado;;1.0
2018.0;;Cordoba;San Andres Sotavento;Rural;Hombre;46.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;18:00 a 20:59;1.0
2022.0;66001.0;Risaralda;Pereira;Urbana;Hombre;60.0;USUARIO DE MOTO;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;4.Jueves;;1.0
2018.0;47053.0;Magdalena;Aracataca;Urbana;Hombre;32.0;Usuario de moto;;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2023.0;8421.0;Atlantico;Luruaco;Urbana;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2023.0;44001.0;La Guajira;Riohacha;Rural;Mujer;35.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;Transporte de carga;Pasajero;2.Martes;;1.0
2025.0;5001.0;Antioquia;Medellin;Urbana;Hombre;34.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2024.0;13052,0;Bolivar;Arjona;Rural;Hombre;41.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2022.0;44110.0;La Guajira;El Molino;Rural;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;;5.Viernes;;1.0
2023.0;47001.0;Magdalena;Santa Marta;Urbana;Hombre;33.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2018.0;76130.0;Valle Del Cauca;Candelaria;Sin Información;Hombre;80.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;5.Viernes;;1.0
2016.0;81736.0;Arauca;Saravena;Rural;Hombre;31.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;4.Jueves;;1.0
2022.0;85410.0;Casanare;Tauramena;Urbana;Hombre;50.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;1.Lunes;;1.0
2023.0;13654.0;Bolivar;San Jacinto;Urbana;Mujer;66.0;Peatón;;No Aplica;Transporte de carga;;6.Sábado;21:00 a 23:59;1.0
2024.0;20550.0;Cesar;Pelaya;Rural;Hombre;53.0;;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
;5318.0;Antioquia;Guarne;Rural;Hombre;45.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;;1.0
2025.0;68081.0;Santander;Barrancabermeja;Urbana;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;;1.Lunes;;
2015.0;25785.0;Cundinamarca;Tabio;Rural;Hombre;59.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;2.Martes;;1.0
2025.0;15516.0;Boyaca;Paipa;Rural;Hombre;51.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;18:00 a 20:59;1.0
2024.0;66440.0;;Marsella;Rural;Hombre;15.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Conductor;6.Sábado;12:00 a 14:59;1.0
2015.0;18785.0;Caqueta;Solita;Urbana;Hombre;76.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;06:00 a 08:59;1.0
2016.0;23807.0;Cordoba;Tierralta;Urbana;Hombre;22.0;USUARIO DE MOTO;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;2.Martes;18:00 a 20:59;1.0
2020.0;41668.0;Huila;San Agustin;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;2.Martes;18:00 a 20:59;1.0
2022.0;13836.0;Bolivar;Turbaco;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;  Conductor  ;1.Lunes;;1.0
2016.0;20770.0;Cesar;San Martin;Rural;Hombre;68.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;;1.0
2023.0;13468.0;Bolivar;Mompos;Urbana;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Animal en via;Conductor;1.Lunes;;1.0
2024.0;13244.0;Bolivar;El Carmen Bolivar;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;03:00 a 05:59;1.0
2025.0;19355.0;Cauca;Inza;Rural;Hombre;81.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;6.Sábado;;1.0
2021.0;5360.0;Antioquia;Itagui;Urbana;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;7.Domingo;;1.0
2022.0;54720.0;Norte Santander;Sardinata;Rural;Hombre;47.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;7.Domingo;18:00 a 20:59;1.0
2019.0;41298.0;Huila;Garzon;Rural;Hombre;45.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2015.0;5318.0;Antioquia;Guarne;Rural;Hombre;87.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;1.Lunes;;1.0
2017.0;68468.0;Santander;Molagavita;Rural;Mujer;22.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;4.Jueves;06:00 a 08:59;1.0
2018.0;47980.0;Magdalena;Zona Bananera;Rural;Hombre;67.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;4.Jueves;;1.0
2023.0;23660.0;Cordoba;Sahagun;Urbana;Hombre;75.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;;1.0
2020.0;76147.0;Valle Del Cauca;Cartago;Rural;Mujer;70.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;No aplica;Pasajero;2.Martes;;1.0
2021.0;11001.0;BOGOTA DC;Bogota;Urbana;Hombre;40.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;;1.0
2022.0;86865.0;Putumayo;Valle Del Guamuez;Rural;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2016.0;68575.0;Santander;PUERTO WILCHES;Rural;Hombre;55.0;Usuario de moto;Usuario de moto;Motocicleta;Tranporte de carga;Conductor;6.Sábado;18:00 a 20:59;1.0
2025.0;5172.0;Antioquia;Chigorodo;Urbana;hombre;33.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;06:00 a 08:59;1.0
2015.0;73200.0;Tolima;COELLO;Rural;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2024.0;76248.0;Valle Del Cauca;El Cerrito;Rural;Hombre;41.0;Usuario de moto;Usuariode moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;;1.0
2025.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;63.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;18:00 a 20:59;1.0
2023.0;19001.0;Cauca;Popayan;Rural;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2019.0;68051.0;Santander;Aratoca;Rural;Mujer;58.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Pasajero;2.Martes;15:00 a 17:59;1.0
2016.0;73268.0;Tolima;Espinal;Urbana;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;2.Martes;;1.0
2016.0;76147.0;Valle Del Cauca;Cartago;Urbana;Hombre;20.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2024.0;20443.0;Cesar;Manaure;Rural;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;5.Viernes;09:00 a 11:59;1.0
2025.0;70702.0;Sucre;San Juan Betulia;Rural;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2017.0;76520.0;Valle Del Cauca;Palmira;Urbana;Mujer;53.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Pasajero;1.Lunes;;1.0
2022.0;85001.0;Casanare;;Urbana;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Objeo fijo;Conductor;7.Domingo;;1.0
2022.0;18001.0;;Florencia;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;4.Jueves;;1.0
2024.0;50606.0;Meta;Restrepo;Urbana;Hombre;44.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;;7.Domingo;;1.0
2021.0;25099.0;Cundinamarca;Bojaca;Rural;Mujer;45.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;4.Juves;;1.0
2015.0;63130.0;Quindio;Calarca;Urbana;Mujer;58.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;;1.0
2018.0;41001.0;Huila;Neiva;Urbana;Mujer;47.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;1.Lunes;;1.0
2018.0;73168.0;Tolima;Chaparral;Rural;Hombre;58.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;1.Lunes;;1.0
2020.0;19450.0;Cauca;Mercaderes;Rural;  Mujer  ;75.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;No aplica;Pasajero;2.Martes;;1.0
2024.0;76520.0;Valle Del Cauca;Palmira;Rural;Hombre;51.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;7.Domingo;;1.0
2023.0;66440.0;Risaralda;Marsella;Rural;Hombre;39.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2016.0;68575.0;Santander;Puerto Wilches;Urbana;Hombre;32.0;Usuario de moto;;Motocicleta;Transporte individual;Pasajero;5.Viernes;09:00 a 11:59;1.0
2025.0;13001.0;Bolivar;Cartagena;Urbana;Mujer;21.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Objeto fijo;Pasajero;4.Jueves;;1.0
2024.0;5001.0;Antioquia;Medellin;Urbana;Hombre;38.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;18:00 a 20:59;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;37.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de pasajeros;Conductor;2.Martes;;1.0
2019.0;50573.0;Meta;Puerto Lopez;Rural;Hombre;22.0;Sin Información;Sin Información;Na;Sin info.;Sin Información;1.Lunes;;1.0
2022.0;5120.0;Antioquia;Caceres;Urbana;Hombre;36.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;4.Jueves;;1.0
2020.0;5001.0;Antioquia;;Urbana;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;18:00 a 20:59;1.0
2022.0;25873.0;Cundinamarca;Villapinzon;Urbana;Hombre;61.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Conductor;1.Lunes;09:00 a 11:59;1.0
2022.0;66001.0;Risaralda;Pereira;Urbana;Mujer;78.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;15:00 a 17:59;1.0
2022.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;71.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;6.Sábado;;1.0
2019.0;20550.0;Cesar;Pelaya;Rural;Hombre;25.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Conductor;3.Miércoles;;1.0
2016.0;23555.0;Cordoba;Planeta Rica;;Mujer;25.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Pasajero;6.Sábado;;1.0
2017.0;18001.0;Caqueta;FLORENCIA;Rural;Hombre;57.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Conductor;5.Viernes;12:00 a 14:59;1.0
2024.0;19780.0;Cauca;Suarez;Urbana;Hombre;64.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;1.Lunes;;1.0
2018.0;73275.0;Tolima;Flandes;Rural;Hombre;45.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;;1.0
2019.0;76520.0;Valle Del Cauca;Palmira;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;;;1.0
2016.0;76622.0;Valle Del Cauca;Roldanillo;Rural;Hombre;76.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2020.0;54099.0;Norte Santander;Bochalema;Urbana;Hombre;41.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;12:00 a 14:59;1.0
2024.0;19548.0;Cauca;Piendamo;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;7.Domingo;06:00 a 08:59;
2022.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;67.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;7.Domingo;;1.0
2021.0;50680.0;Meta;;Rural;Hombre;15.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2017.0;20001.0;Cesar;Valledupar;Urbana;Hombre;30.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Conductor;7.Domingo;21:00 a 23:59;1.0
2020.0;68655.0;Santander;Sabana Torres;Rural;Hombre;61.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;5.Viernes;15:00 a 17:59;1.0
2020.0;76520.0;Valle Del Cauca;Palmira;Urbana;Mujer;32.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Conductor;6.Sábado;;1.0
2022.0;5674.0;Antioquia;San Vicente;Urbana;Mujer;;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;;1.0
2021.0;13836.0;Bolivar;Turbaco;Urbana;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;;1.0
2019.0;8758.0;Atlantico;Soledad;Urbana;Hombre;52.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;4.Jueves;;1.0
2017.0;5045.0;Antioquia;Apartado;Sin Información;Hombre;62.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;18:00 a 20:59;1.0
2017.0;54720.0;Norte Santander;;Rural;Hombre;30.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;18:00 a 20:59;1.0
2022.0;73861.0;Tolima;Venadillo;Rural;Mujer;34.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;6.Sábado;21:00 a 23:59;1.0
2015.0;52835.0;Narino;Tumaco;Rural;Hombre;60.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;12:00 a 14:59;1.0
2021.0;70708.0;Sucre;SanMarcos;Urbana;Hombre;34.0;Usuario de moto;Usuario de moto;Motocicleta;Transport individual;Conductor;1.Lunes;00:00 a 02:59;1.0
2023.0;25099.0;Cundinamarca;Bojaca;Rural;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;4.Jueves;06:00 a 08:59;1.0
2025.0;76520.0;Valle Del Cauca;Palmira;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;2.Martes;;1.0
2024.0;76147.0;Valle Del Cauca;Cartago;Urbana;Hombre;79.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Motocicleta;Conductor;2.Martes;06:00 a 08:59;1.0
2023.0;5234.0;Antioquia;Dabeiba;Rural;Hombre;10.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Sin info.;Pasajero;7.Domingo;;1.0
2016.0;50001.0;Meta;Villavicencio;Urbana;Mujer;27.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;18:00 a 20:59;1.0
2015.0;76001,0;Valle Del Cauca;Cali;Urbana;;50.0;Usuario de moto;Usuario de moto;Motocicleta;;Conductor;5.Viernes;09:00 a 11:59;1.0
2025.0;;  Cesar  ;El Paso;Rural;Hombre;42.0;Usuario de moto;Usuario de moto;Motocicleta;Animal en via;Conductor;1.Lunes;18:00 a 20:59;1.0
2020.0;15822.0;Boyaca;Tota;Rural;Hombre;83.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;15:00 a 17:59;1.0
2021.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;49.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2022.0;5615.0;Antioquia;Rionegro;Rural;Mujer;23.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;  Conductor  ;7.Domingo;12:00 a 14:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;47.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;2.Martes;;1.0
2015.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;68.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;1.Lunes;09:00 a 11:59;1.0
2022.0;41013.0;Huila;Agrado;Rural;Hombre;55.0;Usuario de moto;Usuario de moto;Motocicleta;;Conductor;6.Sábado;;1.0
2021.0;5615.0;Antioquia;Rionegro;Urbana;Hombre;37.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;6.Sábado;;1.0
2019.0;20250.0;Cesar;El Paso;Rural;Hombre;58.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Conductor;2.Martes;03:00 a 05:59;1.0
2023.0;18150.0;Caqueta;Cartagena Del Chaira;Rural;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
;5212.0;Antioquia;Copacabana;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;;1.0
2019.0;54261.0;Norte Santander;El Zulia;Urbana;Hombre;51.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Conductor;7.Domingo;00:00 a 02:59;1.0
2019.0;47245.0;Magdalena;El Banco;Rural;Hombre;49.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte individual;Conductor;5.Viernes;15:00 a 17:59;1.0
2015.0;70001.0;Sucre;Sincelejo;Urbana;Hombre;26.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;1.Lunes;00:00 a 02:59;1.0
2016.0;63001.0;Quindio;Armenia;Urbana;Hombre;98.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;3.Miércoles;;1.0
2016.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;39.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;4.Jueves;;1.0
2022.0;25290,0;Cundinamarca;Fusagasuga;Urbana;Hombre;75.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;Sin info.;Pasajero;4.Jueves;21:00 a 23:59;1.0
2015.0;5615.0;Antioquia;Rionegro;Rural;Hombre;23.0;Usuario de moto;;Motocicleta;Transporte individual;Pasajero;6.Sábado;12:00 a 14:59;1.0
2023.0;50001.0;Meta;Villavicencio;Urbana;Hombre;23.0;;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;7.Domingo;;1.0
2024.0;25151.0;Cundinamarca;Caqueza;Urbana;Mujer;66.0;Peatón;Peatón;No Aplica;;Peatón;4.Jueves;;1.0
